50, 14, 1000, 0.5714285714285714, 0.42857142857142855, 0.21428571428571427, -0.24678571428571433
100, 29, 2000, 0.5333333333333333, 0.2, 0.13333333333333333, -0.33966666666666673
150, 44, 3000, 0.5333333333333333, 0.4, 0.3333333333333333, -0.044666666666666674
200, 59, 4000, 0.6, 0.4, 0.13333333333333333, 0.21166666666666675
250, 76, 5000, 0.6764705882352942, 0.47058823529411764, 0.11764705882352941, 0.0497058823529412
300, 90, 6000, 0.5357142857142857, 0.5714285714285714, 0.5, 0.1592857142857143
350, 105, 7000, 0.43333333333333335, 0.26666666666666666, 0.4, -0.7720000000000001
400, 120, 8000, 0.6, 0.4666666666666667, 0.13333333333333333, 0.40299999999999997
450, 135, 9000, 0.5333333333333333, 0.5333333333333333, 0.4, -0.11766666666666672
500, 150, 10000, 0.6, 0.4, 0.13333333333333333, -0.09833333333333336
550, 166, 11000, 0.65625, 0.5, 0.25, 0.04531249999999998
600, 181, 12000, 0.5333333333333333, 0.4666666666666667, 0.26666666666666666, -0.2533333333333333
