50, 14, 1000, 0.9642857142857143, 1.7142857142857142, 0.5714285714285714, 0.8857142857142856
100, 29, 2000, 0.9, 1.4666666666666666, 0.4, 0.8666666666666668
150, 42, 3000, 0.9230769230769231, 2.0, 0.3076923076923077, 1.5923076923076922
200, 57, 4000, 0.9333333333333333, 2.066666666666667, 0.3333333333333333, 1.0866666666666664
250, 73, 5000, 0.8125, 1.25, 0.25, 0.3875
300, 88, 6000, 0.7666666666666667, 1.6666666666666667, 0.4, 1.0266666666666666
350, 103, 7000, 0.9, 1.6666666666666667, 0.13333333333333333, 1.5933333333333333
400, 117, 8000, 0.9642857142857143, 1.6428571428571428, 0.14285714285714285, 1.614285714285714
450, 133, 9000, 0.90625, 2.0, 0.3125, 1.6937499999999999
500, 148, 10000, 0.8, 1.5333333333333334, 0.4, 0.9066666666666668
550, 163, 11000, 0.8666666666666667, 1.5333333333333334, 0.26666666666666666, 0.9136666666666665
600, 178, 12000, 0.6666666666666666, 0.6666666666666666, 0.2, -0.09300000000000005
650, 194, 13000, 0.71875, 1.1875, 0.25, 0.9746875000000002
700, 209, 14000, 0.7666666666666667, 1.2666666666666666, 0.13333333333333333, 0.9940000000000001
750, 223, 15000, 0.75, 1.2857142857142858, 0.35714285714285715, 0.9
800, 238, 16000, 0.7333333333333333, 0.9333333333333333, 0.4666666666666667, 0.4276666666666667
850, 254, 17000, 0.71875, 0.6875, 0.1875, 0.75125
900, 268, 18000, 0.75, 1.0714285714285714, 0.42857142857142855, 0.6
950, 284, 19000, 0.71875, 1.0, 0.25, 0.6078125
1000, 299, 20000, 0.7, 0.8666666666666667, 0.2, 0.6673333333333334
1050, 311, 21000, 0.625, 0.8333333333333334, 0.3333333333333333, 0.45916666666666667
1100, 325, 22000, 0.8571428571428571, 1.0714285714285714, 0.14285714285714285, 1.0739285714285713
1150, 338, 23000, 0.6538461538461539, 0.6153846153846154, 0.15384615384615385, 0.6476923076923076
1200, 353, 24000, 0.7333333333333333, 1.0, 0.2, 0.8146666666666665
1250, 368, 25000, 0.6666666666666666, 0.8666666666666667, 0.26666666666666666, 0.6136666666666666
1300, 382, 26000, 0.75, 0.9285714285714286, 0.14285714285714285, 0.9157142857142857
1350, 395, 27000, 0.6538461538461539, 0.6153846153846154, 0.07692307692307693, 0.4846153846153846
1400, 409, 28000, 0.75, 1.2857142857142858, 0.5714285714285714, 0.43821428571428556
1450, 424, 29000, 0.7, 0.7333333333333333, 0.06666666666666667, 0.735
1500, 438, 30000, 0.75, 0.7857142857142857, 0.14285714285714285, 0.4585714285714286
1550, 452, 31000, 0.7142857142857143, 1.0714285714285714, 0.42857142857142855, 0.6528571428571428
1600, 465, 32000, 0.8076923076923077, 1.5384615384615385, 0.3076923076923077, 1.5346153846153845
1650, 477, 33000, 0.8333333333333334, 1.4166666666666667, 0.08333333333333333, 1.495
1700, 488, 34000, 0.7272727272727273, 1.0909090909090908, 0.18181818181818182, 1.1663636363636365
1750, 499, 35000, 0.7727272727272727, 1.1818181818181819, 0.18181818181818182, 0.8400000000000002
1800, 513, 36000, 0.75, 0.7142857142857143, 0.14285714285714285, 0.5242857142857142
1850, 524, 37000, 0.8636363636363636, 2.8181818181818183, 0.36363636363636365, 3.0599999999999996
1900, 535, 38000, 0.9090909090909091, 1.6363636363636365, 0.18181818181818182, 1.6231818181818183
1950, 547, 39000, 0.875, 2.25, 0.25, 2.4975
2000, 558, 40000, 0.8181818181818182, 1.8181818181818181, 0.2727272727272727, 1.912727272727273
2050, 570, 41000, 0.8333333333333334, 1.3333333333333333, 0.16666666666666666, 1.8191666666666668
2100, 582, 42000, 0.7916666666666666, 1.4166666666666667, 0.16666666666666666, 1.3875
2150, 593, 43000, 0.7272727272727273, 1.7272727272727273, 0.6363636363636364, 1.4695454545454547
2200, 602, 44000, 0.8888888888888888, 2.0, 0.1111111111111111, 2.4066666666666667
2250, 612, 45000, 0.95, 3.3, 0.1, 4.0875
2300, 621, 46000, 0.9444444444444444, 3.3333333333333335, 0.1111111111111111, 3.972777777777778
2350, 631, 47000, 0.85, 2.3, 0.3, 2.646000000000001
2400, 641, 48000, 0.95, 2.5, 0.2, 2.8065
2450, 651, 49000, 0.7, 1.2, 0.2, 1.2825
2500, 660, 50000, 1.0, 3.3333333333333335, 0.1111111111111111, 4.482777777777778
2550, 669, 51000, 0.9444444444444444, 3.0, 0.1111111111111111, 3.7138888888888895
2600, 679, 52000, 0.9, 1.6, 0.0, 2.0934999999999997
2650, 688, 53000, 0.9444444444444444, 2.4444444444444446, 0.5555555555555556, 2.684444444444445
2700, 698, 54000, 0.95, 2.6, 0.1, 3.4385000000000003
2750, 708, 55000, 0.95, 2.6, 0.1, 3.717
2800, 718, 56000, 0.95, 2.6, 0.2, 2.898
2850, 728, 57000, 1.0, 3.2, 0.1, 4.069
2900, 738, 58000, 0.95, 3.3, 0.3, 3.3155
2950, 748, 59000, 0.9, 2.9, 0.2, 3.3345
3000, 756, 60000, 0.9375, 3.375, 0.0, 4.8575
3050, 765, 61000, 1.0, 3.7777777777777777, 0.1111111111111111, 5.253888888888889
3100, 774, 62000, 1.0, 3.3333333333333335, 0.0, 4.173333333333333
3150, 784, 63000, 0.9, 3.5, 0.2, 4.197
3200, 795, 64000, 0.9090909090909091, 2.5454545454545454, 0.45454545454545453, 1.996818181818182
3250, 805, 65000, 0.85, 2.4, 0.1, 2.816
3300, 814, 66000, 1.0, 5.0, 0.1111111111111111, 6.024444444444445
3350, 824, 67000, 1.0, 3.7, 0.4, 3.9315000000000007
3400, 832, 68000, 1.0, 4.125, 0.375, 5.61125
3450, 840, 69000, 1.0, 4.5, 0.0, 6.175625
3500, 850, 70000, 0.95, 2.5, 0.1, 3.437
3550, 858, 71000, 1.0, 4.625, 0.125, 6.36125
3600, 868, 72000, 1.0, 4.3, 0.1, 4.8774999999999995
3650, 876, 73000, 1.0, 4.0, 0.25, 4.911875
3700, 886, 74000, 1.0, 3.9, 0.1, 4.6105
3750, 894, 75000, 1.0, 5.625, 0.25, 7.1225
3800, 903, 76000, 1.0, 3.5555555555555554, 0.1111111111111111, 3.7588888888888885
3850, 912, 77000, 1.0, 4.888888888888889, 0.0, 6.19888888888889
3900, 920, 78000, 1.0, 4.5, 0.25, 5.5493749999999995
3950, 929, 79000, 0.9444444444444444, 5.333333333333333, 0.3333333333333333, 6.713333333333333
4000, 938, 80000, 1.0, 4.444444444444445, 0.1111111111111111, 5.8327777777777765
4050, 947, 81000, 1.0, 4.222222222222222, 0.0, 5.531666666666667
4100, 956, 82000, 1.0, 5.0, 0.3333333333333333, 6.037222222222223
4150, 964, 83000, 1.0, 5.125, 0.125, 7.188124999999999
4200, 974, 84000, 1.0, 4.1, 0.0, 5.5305
4250, 985, 85000, 0.8636363636363636, 2.727272727272727, 0.2727272727272727, 2.4913636363636367
4300, 994, 86000, 1.0, 5.555555555555555, 0.1111111111111111, 7.268888888888887
