50, 14, 1000, 0.8214285714285714, 1.8571428571428572, 0.5714285714285714, 0.607142857142857
100, 31, 2000, 0.9411764705882353, 2.176470588235294, 0.23529411764705882, 1.9705882352941178
150, 46, 3000, 0.9333333333333333, 1.8, 0.26666666666666666, 1.26
200, 61, 4000, 0.8333333333333334, 1.4, 0.2, 0.8333333333333333
250, 76, 5000, 0.9333333333333333, 2.066666666666667, 0.2, 1.7066666666666668
300, 92, 6000, 0.90625, 1.375, 0.125, 1.0875
350, 109, 7000, 0.9117647058823529, 1.8235294117647058, 0.29411764705882354, 1.211764705882353
