50, 14, 1000, 0.5714285714285714, 0.6428571428571429, 0.42857142857142855, 0.2810714285714285
100, 31, 2000, 0.47058823529411764, 0.35294117647058826, 0.35294117647058826, -0.5976470588235294
150, 46, 3000, 0.6666666666666666, 0.8666666666666667, 0.26666666666666666, 0.3176666666666667
200, 63, 4000, 0.7058823529411765, 0.5294117647058824, 0.0, 0.6479411764705882
250, 81, 5000, 0.5555555555555556, 0.2777777777777778, 0.1111111111111111, 0.03000000000000005
300, 97, 6000, 0.46875, 0.25, 0.3125, -0.14906250000000001
350, 113, 7000, 0.375, 0.1875, 0.4375, -0.49281250000000004
400, 130, 8000, 0.47058823529411764, 0.35294117647058826, 0.4117647058823529, -0.22705882352941179
450, 146, 9000, 0.625, 0.5, 0.125, 0.22093749999999995
500, 162, 10000, 0.53125, 0.5, 0.375, -0.38000000000000006
550, 179, 11000, 0.5, 0.35294117647058826, 0.29411764705882354, 0.08352941176470588
600, 194, 12000, 0.5, 0.4, 0.3333333333333333, -0.018666666666666668
650, 210, 13000, 0.4375, 0.1875, 0.3125, -0.23031250000000003
700, 227, 14000, 0.5588235294117647, 0.47058823529411764, 0.29411764705882354, 0.1064705882352941
750, 243, 15000, 0.46875, 0.1875, 0.25, 0.2809375
800, 259, 16000, 0.59375, 0.375, 0.1875, 0.18156250000000002
850, 276, 17000, 0.6176470588235294, 0.4117647058823529, 0.17647058823529413, 0.38294117647058823
900, 291, 18000, 0.5, 0.26666666666666666, 0.26666666666666666, -0.09366666666666665
950, 308, 19000, 0.5294117647058824, 0.29411764705882354, 0.17647058823529413, -0.058529411764705906
1000, 327, 20000, 0.631578947368421, 0.42105263157894735, 0.10526315789473684, -0.056052631578947375
1050, 344, 21000, 0.4117647058823529, 0.11764705882352941, 0.23529411764705882, 0.08941176470588239
1100, 361, 22000, 0.5882352941176471, 0.5294117647058824, 0.29411764705882354, 0.6067647058823529
1150, 376, 23000, 0.5333333333333333, 0.4, 0.3333333333333333, -0.1793333333333334
1200, 393, 24000, 0.5588235294117647, 0.35294117647058826, 0.17647058823529413, 0.22705882352941176
1250, 410, 25000, 0.47058823529411764, 0.23529411764705882, 0.29411764705882354, -0.3338235294117648
1300, 426, 26000, 0.625, 0.5, 0.1875, 0.301875
1350, 442, 27000, 0.65625, 0.5, 0.125, 0.30843750000000003
1400, 458, 28000, 0.59375, 0.3125, 0.0625, 0.19406250000000003
1450, 475, 29000, 0.5294117647058824, 0.23529411764705882, 0.11764705882352941, 0.21823529411764706
1500, 492, 30000, 0.47058823529411764, 0.058823529411764705, 0.11764705882352941, -0.029705882352941176
1550, 508, 31000, 0.53125, 0.3125, 0.1875, 0.1515625
1600, 525, 32000, 0.5882352941176471, 0.47058823529411764, 0.11764705882352941, 0.35382352941176465
1650, 541, 33000, 0.59375, 0.5625, 0.25, 0.39
1700, 556, 34000, 0.6666666666666666, 0.7333333333333333, 0.4, 0.6553333333333333
1750, 570, 35000, 0.5, 0.5, 0.2857142857142857, 0.5164285714285713
1800, 584, 36000, 0.7857142857142857, 1.0, 0.2857142857142857, 0.8967857142857142
1850, 600, 37000, 0.71875, 0.8125, 0.0625, 0.9453125
1900, 614, 38000, 0.8571428571428571, 1.2857142857142858, 0.21428571428571427, 1.4964285714285717
1950, 627, 39000, 0.9615384615384616, 1.7692307692307692, 0.07692307692307693, 1.934230769230769
2000, 640, 40000, 0.8461538461538461, 1.9230769230769231, 0.15384615384615385, 2.4676923076923076
2050, 653, 41000, 0.7307692307692307, 0.7692307692307693, 0.0, 0.9096153846153846
2100, 668, 42000, 0.8333333333333334, 1.1333333333333333, 0.2, 1.1773333333333333
2150, 682, 43000, 0.8571428571428571, 1.4285714285714286, 0.35714285714285715, 1.4960714285714285
2200, 696, 44000, 0.8214285714285714, 1.4285714285714286, 0.07142857142857142, 1.5903571428571428
2250, 711, 45000, 0.6666666666666666, 0.8, 0.26666666666666666, 0.5170000000000001
2300, 725, 46000, 0.6428571428571429, 0.7142857142857143, 0.14285714285714285, 0.7300000000000001
2350, 739, 47000, 0.8928571428571429, 1.2857142857142858, 0.14285714285714285, 1.3525000000000003
2400, 753, 48000, 0.7857142857142857, 0.9285714285714286, 0.21428571428571427, 0.9099999999999999
2450, 767, 49000, 0.6428571428571429, 0.7857142857142857, 0.35714285714285715, 0.21178571428571422
2500, 780, 50000, 0.8846153846153846, 1.3076923076923077, 0.15384615384615385, 1.6884615384615385
2550, 793, 51000, 0.8461538461538461, 1.1538461538461537, 0.07692307692307693, 1.1500000000000001
2600, 806, 52000, 0.7692307692307693, 1.0, 0.15384615384615385, 1.073076923076923
2650, 818, 53000, 0.875, 2.0, 0.25, 2.565416666666667
2700, 830, 54000, 0.875, 1.3333333333333333, 0.16666666666666666, 1.4620833333333332
2750, 844, 55000, 0.75, 1.5, 0.5, 0.8985714285714285
2800, 857, 56000, 0.8846153846153846, 1.5384615384615385, 0.23076923076923078, 1.7034615384615384
2850, 870, 57000, 0.6538461538461539, 1.0769230769230769, 0.46153846153846156, 0.9553846153846155
2900, 883, 58000, 0.8076923076923077, 1.1538461538461537, 0.23076923076923078, 1.0038461538461538
2950, 895, 59000, 0.8333333333333334, 1.0, 0.08333333333333333, 1.1295833333333334
3000, 906, 60000, 0.8181818181818182, 1.9090909090909092, 0.2727272727272727, 2.0427272727272725
3050, 918, 61000, 0.9166666666666666, 1.5833333333333333, 0.25, 1.7212500000000002
3100, 930, 62000, 0.7916666666666666, 1.0833333333333333, 0.16666666666666666, 1.1870833333333335
3150, 942, 63000, 0.875, 1.6666666666666667, 0.4166666666666667, 1.5050000000000001
3200, 954, 64000, 0.875, 1.3333333333333333, 0.08333333333333333, 1.50375
3250, 965, 65000, 0.9090909090909091, 2.1818181818181817, 0.09090909090909091, 2.661363636363637
3300, 976, 66000, 0.9090909090909091, 2.5454545454545454, 0.18181818181818182, 3.407727272727272
3350, 989, 67000, 0.8461538461538461, 1.3076923076923077, 0.3076923076923077, 1.2365384615384618
3400, 1001, 68000, 0.625, 1.0, 0.4166666666666667, 0.41250000000000003
3450, 1014, 69000, 0.7692307692307693, 1.1538461538461537, 0.15384615384615385, 1.3661538461538463
3500, 1026, 70000, 0.875, 1.8333333333333333, 0.3333333333333333, 2.5212500000000007
3550, 1040, 71000, 0.8928571428571429, 1.9285714285714286, 0.07142857142857142, 2.131071428571429
3600, 1051, 72000, 0.9545454545454546, 2.090909090909091, 0.09090909090909091, 2.4036363636363633
3650, 1062, 73000, 0.8636363636363636, 1.6363636363636365, 0.09090909090909091, 2.205454545454545
3700, 1073, 74000, 0.8636363636363636, 2.1818181818181817, 0.2727272727272727, 2.3249999999999997
3750, 1085, 75000, 0.875, 1.5, 0.08333333333333333, 1.8829166666666666
3800, 1096, 76000, 0.9090909090909091, 2.5454545454545454, 0.09090909090909091, 2.668636363636364
3850, 1108, 77000, 0.9583333333333334, 2.5833333333333335, 0.0, 3.1254166666666663
3900, 1120, 78000, 0.9583333333333334, 2.1666666666666665, 0.16666666666666666, 2.4229166666666666
3950, 1131, 79000, 0.9545454545454546, 3.090909090909091, 0.0, 3.796363636363637
4000, 1143, 80000, 0.7916666666666666, 2.0, 0.25, 2.0729166666666665
4050, 1154, 81000, 0.9545454545454546, 2.8181818181818183, 0.09090909090909091, 3.4331818181818177
4100, 1166, 82000, 0.875, 1.6666666666666667, 0.08333333333333333, 1.7070833333333333
4150, 1177, 83000, 0.9090909090909091, 2.090909090909091, 0.36363636363636365, 2.8445454545454543
4200, 1188, 84000, 0.8636363636363636, 2.3636363636363638, 0.2727272727272727, 2.5895454545454544
4250, 1197, 85000, 1.0, 2.888888888888889, 0.2222222222222222, 3.8077777777777775
4300, 1206, 86000, 1.0, 3.2222222222222223, 0.2222222222222222, 3.9988888888888883
4350, 1215, 87000, 0.7777777777777778, 2.0, 0.2222222222222222, 2.4288888888888893
4400, 1226, 88000, 1.0, 3.1818181818181817, 0.0, 3.969545454545455
4450, 1235, 89000, 0.9444444444444444, 2.888888888888889, 0.1111111111111111, 3.640555555555555
4500, 1245, 90000, 0.85, 2.8, 0.3, 3.0275
4550, 1256, 91000, 0.8636363636363636, 2.1818181818181817, 0.09090909090909091, 2.305454545454545
4600, 1265, 92000, 0.9444444444444444, 3.111111111111111, 0.2222222222222222, 4.001111111111111
4650, 1276, 93000, 0.9090909090909091, 2.5454545454545454, 0.36363636363636365, 2.6454545454545455
4700, 1285, 94000, 1.0, 3.3333333333333335, 0.2222222222222222, 3.9899999999999998
4750, 1294, 95000, 1.0, 3.3333333333333335, 0.2222222222222222, 3.7622222222222224
4800, 1306, 96000, 1.0, 2.9166666666666665, 0.16666666666666666, 2.9920833333333334
4850, 1317, 97000, 0.9545454545454546, 3.6363636363636362, 0.45454545454545453, 3.8436363636363637
4900, 1325, 98000, 1.0, 4.0, 0.0, 5.209999999999999
4950, 1336, 99000, 0.9545454545454546, 2.8181818181818183, 0.0, 3.855454545454546
5000, 1345, 100000, 1.0, 4.333333333333333, 0.2222222222222222, 5.319444444444445
5050, 1354, 101000, 1.0, 5.333333333333333, 0.4444444444444444, 6.226666666666667
5100, 1364, 102000, 0.95, 3.5, 0.0, 4.1884999999999994
5150, 1374, 103000, 0.9, 2.6, 0.3, 3.035
5200, 1384, 104000, 1.0, 3.6, 0.2, 4.340999999999999
5250, 1393, 105000, 1.0, 4.111111111111111, 0.1111111111111111, 4.626111111111111
5300, 1403, 106000, 0.9, 4.1, 0.3, 4.371499999999999
5350, 1413, 107000, 1.0, 4.3, 0.2, 5.1545000000000005
5400, 1424, 108000, 1.0, 4.090909090909091, 0.09090909090909091, 4.676818181818183
5450, 1434, 109000, 1.0, 4.5, 0.0, 5.825000000000001
5500, 1444, 110000, 1.0, 3.7, 0.2, 4.432
5550, 1454, 111000, 0.9, 4.1, 0.2, 5.019
5600, 1464, 112000, 1.0, 4.7, 0.2, 6.094499999999998
5650, 1474, 113000, 0.95, 3.8, 0.2, 4.6715
5700, 1483, 114000, 1.0, 5.666666666666667, 0.3333333333333333, 7.292222222222222
5750, 1492, 115000, 1.0, 5.444444444444445, 0.3333333333333333, 6.527222222222222
5800, 1502, 116000, 1.0, 4.1, 0.0, 5.0115
5850, 1513, 117000, 1.0, 5.454545454545454, 0.09090909090909091, 6.799545454545455
5900, 1523, 118000, 1.0, 4.0, 0.1, 4.803
5950, 1533, 119000, 1.0, 4.4, 0.3, 5.132
6000, 1542, 120000, 0.9444444444444444, 4.333333333333333, 0.3333333333333333, 5.1805555555555545
6050, 1553, 121000, 0.9090909090909091, 5.7272727272727275, 0.18181818181818182, 7.232727272727273
6100, 1563, 122000, 1.0, 5.5, 0.2, 6.749499999999999
6150, 1572, 123000, 1.0, 5.666666666666667, 0.2222222222222222, 7.068888888888889
6200, 1581, 124000, 1.0, 4.777777777777778, 0.1111111111111111, 5.282222222222222
6250, 1591, 125000, 1.0, 5.6, 0.5, 6.1155
6300, 1599, 126000, 1.0, 6.375, 0.375, 7.144374999999999
6350, 1608, 127000, 1.0, 6.555555555555555, 0.1111111111111111, 7.649444444444445
6400, 1617, 128000, 1.0, 6.444444444444445, 0.2222222222222222, 7.726666666666666
6450, 1627, 129000, 0.85, 4.7, 0.5, 5.000500000000001
6500, 1637, 130000, 1.0, 5.2, 0.4, 5.5165
