50, 16, 1000, 0.5, 0.1875, 0.1875, -0.5109375
100, 30, 2000, 0.5357142857142857, 0.35714285714285715, 0.2857142857142857, -0.14857142857142855
150, 44, 3000, 0.5714285714285714, 0.2857142857142857, 0.14285714285714285, 0.08107142857142856
200, 60, 4000, 0.46875, 0.25, 0.3125, -0.36031250000000004
250, 74, 5000, 0.5714285714285714, 0.42857142857142855, 0.2857142857142857, 0.1575
300, 88, 6000, 0.5357142857142857, 0.35714285714285715, 0.21428571428571427, -0.08464285714285716
350, 105, 7000, 0.5882352941176471, 0.4117647058823529, 0.17647058823529413, 0.0432352941176471
400, 120, 8000, 0.6333333333333333, 0.4, 0.06666666666666667, 0.26600000000000007
450, 135, 9000, 0.6, 0.5333333333333333, 0.3333333333333333, 0.03466666666666669
500, 149, 10000, 0.7857142857142857, 0.7857142857142857, 0.07142857142857142, 0.9807142857142858
550, 164, 11000, 0.6333333333333333, 0.8, 0.3333333333333333, 0.5043333333333333
600, 180, 12000, 0.6875, 0.75, 0.125, 0.664375
650, 196, 13000, 0.53125, 0.5625, 0.25, 0.26968749999999997
700, 213, 14000, 0.7058823529411765, 0.47058823529411764, 0.058823529411764705, 0.12470588235294112
750, 227, 15000, 0.7142857142857143, 0.6428571428571429, 0.21428571428571427, 0.3164285714285714
800, 243, 16000, 0.65625, 0.5, 0.1875, 0.11468750000000001
850, 258, 17000, 0.5666666666666667, 0.6, 0.4, 0.17600000000000002
900, 272, 18000, 0.5357142857142857, 0.2857142857142857, 0.14285714285714285, 0.3871428571428572
950, 287, 19000, 0.8333333333333334, 1.0, 0.2, 0.9036666666666667
1000, 301, 20000, 0.5357142857142857, 0.2857142857142857, 0.14285714285714285, 0.24214285714285716
1050, 316, 21000, 0.6666666666666666, 0.7333333333333333, 0.06666666666666667, 0.8376666666666667
1100, 332, 22000, 0.84375, 0.9375, 0.125, 0.831875
1150, 346, 23000, 0.6785714285714286, 0.6428571428571429, 0.2857142857142857, 0.28750000000000003
1200, 362, 24000, 0.6875, 0.5625, 0.125, 0.4465625000000001
1250, 376, 25000, 0.7142857142857143, 0.7142857142857143, 0.21428571428571427, 0.5925
1300, 392, 26000, 0.625, 0.5, 0.1875, 0.05187500000000001
1350, 408, 27000, 0.78125, 0.875, 0.0625, 1.078125
1400, 424, 28000, 0.84375, 1.0625, 0.0, 1.665
1450, 437, 29000, 0.7307692307692307, 1.0769230769230769, 0.3076923076923077, 0.8342307692307691
1500, 452, 30000, 0.7333333333333333, 0.9333333333333333, 0.13333333333333333, 0.8160000000000001
1550, 466, 31000, 0.8571428571428571, 1.4285714285714286, 0.21428571428571427, 1.3825
1600, 480, 32000, 0.8214285714285714, 1.0714285714285714, 0.21428571428571427, 1.1314285714285715
1650, 493, 33000, 0.6538461538461539, 0.8461538461538461, 0.3076923076923077, 0.6496153846153846
1700, 506, 34000, 0.7692307692307693, 1.3846153846153846, 0.3076923076923077, 1.0284615384615383
1750, 520, 35000, 0.7857142857142857, 0.7142857142857143, 0.07142857142857142, 0.7957142857142859
1800, 533, 36000, 0.8461538461538461, 1.6923076923076923, 0.23076923076923078, 1.8576923076923073
1850, 547, 37000, 0.8214285714285714, 1.4285714285714286, 0.2857142857142857, 1.0392857142857144
1900, 561, 38000, 0.8571428571428571, 1.5, 0.07142857142857142, 1.796428571428571
1950, 576, 39000, 0.7333333333333333, 0.8666666666666667, 0.2, 0.9226666666666667
2000, 590, 40000, 0.8571428571428571, 1.2142857142857142, 0.14285714285714285, 1.282857142857143
2050, 605, 41000, 0.7, 1.0666666666666667, 0.26666666666666666, 0.9093333333333334
2100, 620, 42000, 0.8, 0.8, 0.0, 1.5490000000000004
2150, 634, 43000, 0.7857142857142857, 1.0714285714285714, 0.5, 1.1835714285714283
